,field,candidate id,object id,object ra,object dec,object MJD,object filter,object magnitude,object magnitude error,object real/bogus score,exposure id,mean seeing,airmass,object datetime,parallactic angle
2704,COSMOS,DC21gqwm,10090453,149.66178952452,2.71462435485,59329.06348629,i,19.832,0.014,1.0,2064,0.83,1.22,2021-04-25 01:31:25.215456,156.66315559632113
2705,COSMOS,DC21fshc,627596,149.67320212222,2.71758843224,59319.11367262,g,20.511,0.01,1.0,505,1.036,1.3,2021-04-15 02:43:41.314368,146.97914593846528
2706,COSMOS,DC21fshc,630867,149.67316332022,2.71758769575,59319.11471672,r,19.793,0.006,1.0,506,0.918,1.31,2021-04-15 02:45:11.524608,146.58776239156958
2707,COSMOS,DC21fshc,10055015,149.67311092161,2.71759027742,59319.11605387,i,19.54,0.007,1.0,2015,0.843,1.31,2021-04-15 02:47:07.054368,146.09293379539457
2708,COSMOS,DC21fshc,609551,149.67306560161,2.71762468061,59319.11790812,g,20.57,0.012,1.0,508,1.079,1.31,2021-04-15 02:49:47.261568,145.41861695847757
2709,COSMOS,DC21fshc,612395,149.67301700527,2.71763212498,59319.11893053,r,19.858,0.006,1.0,509,0.929,1.31,2021-04-15 02:51:15.597792,145.0526087115385
2710,COSMOS,DC21fshc,10055103,149.67297988437,2.71762991874,59319.12027129,i,19.693,0.007,1.0,2016,0.837,1.31,2021-04-15 02:53:11.439456,144.57888753494638
2711,COSMOS,DC21fshc,636316,149.67270473752,2.71768250405,59319.12735349,r,19.813,0.006,0.252,515,0.968,1.36,2021-04-15 03:03:23.341536,142.1915755506133
2712,COSMOS,DC21fpzr,10049784,149.67493386155,2.71724621906,59319.06736121,i,19.704,0.009,1.0,2010,0.889,1.19,2021-04-15 01:37:00.008544,168.70338109510445
2713,COSMOS,DC21fpzr,616901,149.67469457309,2.71728561118,59319.07346787,g,20.524,0.011,1.0,495,1.137,1.21,2021-04-15 01:45:47.623968,165.39717594785716
2714,COSMOS,DC21fpzr,625917,149.67466329744,2.71729414683,59319.07449572,r,19.814,0.006,1.0,496,1.036,1.21,2021-04-15 01:47:16.430208,164.8511966621748
2715,COSMOS,DC21fpzr,10053882,149.67460366017,2.71729951289,59319.07581629,i,19.693,0.009,1.0,2012,0.996,1.21,2021-04-15 01:49:10.527456,164.15451092784662
2716,COSMOS,DC21fpzr,597630,149.67456100537,2.71731861102,59319.07766795,g,20.557,0.012,1.0,498,1.094,1.2,2021-04-15 01:51:50.510880,163.1871398728352
2717,COSMOS,DC21fpzr,599670,149.6745067942,2.71733636105,59319.0786915,r,19.835,0.007,1.0,499,0.989,1.2,2021-04-15 01:53:18.945600,162.65723904482905
2718,COSMOS,DC21fpzr,10051557,149.67446088726,2.71734388694,59319.08002266,i,19.687,0.01,1.0,2013,1.07,1.2,2021-04-15 01:55:13.957824,161.97346134184247
2719,COSMOS,DC21fjto,10046829,149.67589669912,2.71704453328,59319.04170857,i,19.719,0.01,1.0,2004,0.986,1.18,2021-04-15 01:00:03.620448,-176.72461942205058
2720,COSMOS,DC21fjto,581582,149.67565844657,2.71708698459,59319.04774998,g,20.532,0.01,1.0,476,1.024,1.19,2021-04-15 01:08:45.598272,179.80615108426431
2721,COSMOS,DC21fjto,594485,149.67563680909,2.71709511346,59319.04876279,r,19.81,0.006,1.0,477,0.877,1.19,2021-04-15 01:10:13.105056,179.2239465147883
2722,COSMOS,DC21fjto,10048841,149.67556835661,2.71711470017,59319.0500871,i,19.663,0.007,1.0,2006,0.809,1.19,2021-04-15 01:12:07.525440,178.46291584597054
2723,COSMOS,DC21fjto,565129,149.67547717258,2.71712578181,59319.05296139,r,19.861,0.007,1.0,480,0.879,1.18,2021-04-15 01:16:15.864096,176.8138238894905
2724,COSMOS,DC21fjto,590005,149.67513284922,2.7171921956,59319.06182515,r,19.841,0.007,0.186,487,0.998,1.2,2021-04-15 01:29:01.692960,171.77976078195712
2725,COSMOS,DC21fjto,573222,149.67502690367,2.71723446116,59319.06498861,g,20.526,0.012,0.038,489,1.151,1.18,2021-04-15 01:33:35.015904,170.0137249880046
2726,COSMOS,DC21fjto,578958,149.67498024955,2.71724804088,59319.06601045,r,19.845,0.007,1.0,490,1.015,1.18,2021-04-15 01:35:03.302880,169.44777595105703
2727,COSMOS,DC21frmn,605495,149.70076534469,2.72431378105,59319.11367262,g,18.562,0.002,0.976,505,1.036,1.3,2021-04-15 02:43:41.314368,147.01229759017417
2728,COSMOS,DC21frmn,609403,149.70068998289,2.72435698484,59319.11471672,r,18.047,0.001,0.904,506,0.918,1.31,2021-04-15 02:45:11.524608,146.6205968867839
2729,COSMOS,DC21frmn,10054700,149.70065032297,2.72438935705,59319.11605387,i,17.919,0.001,0.995,2015,0.843,1.31,2021-04-15 02:47:07.054368,146.1254071597009
2730,COSMOS,DC21frmn,622076,149.70048563717,2.72453659574,59319.12633546,g,18.579,0.002,1.0,514,1.105,1.35,2021-04-15 03:01:55.383744,142.5527398275397
2731,COSMOS,DC21frmn,629619,149.70045593996,2.72456191228,59319.12735349,r,18.047,0.001,0.95,515,0.968,1.36,2021-04-15 03:03:23.341536,142.22100606427296
2732,COSMOS,DC21frmn,10056271,149.70037453689,2.72461669907,59319.12867876,i,17.94,0.001,0.983,2018,0.888,1.37,2021-04-15 03:05:17.844864,141.79489918744457
2733,COSMOS,DC21fiss,560680,149.70227532547,2.72313512699,59319.04774998,g,18.551,0.002,0.971,476,1.024,1.19,2021-04-15 01:08:45.598272,179.84856204590463
2734,COSMOS,DC21fiss,562619,149.70219815028,2.7231714451,59319.04876279,r,18.037,0.001,0.895,477,0.877,1.19,2021-04-15 01:10:13.105056,179.26635660756517
2735,COSMOS,DC21fiss,10047796,149.70216497642,2.72321044736,59319.0500871,i,17.911,0.001,0.98,2006,0.809,1.19,2021-04-15 01:12:07.525440,178.50548186404086
2736,COSMOS,DC21fiss,570961,149.70197510932,2.72336738335,59319.06079798,g,18.555,0.002,0.952,486,1.064,1.2,2021-04-15 01:27:32.945472,172.400397393344
2737,COSMOS,DC21fiss,574532,149.70194531265,2.72338948647,59319.06182515,r,18.027,0.001,0.893,487,0.998,1.2,2021-04-15 01:29:01.692960,171.82280189861538
2738,COSMOS,DC21bccxz,3079638,149.67483232807,2.87767454628,59369.98730898,g,22.318,0.049,1.0,1414,0.869,1.35,2021-06-04 23:41:43.495872,142.55636966583066
2739,COSMOS,DC21bccxz,3088470,149.67515792953,2.87760810146,59369.98857455,g,22.283,0.05,0.997,1415,0.951,1.36,2021-06-04 23:43:32.841120,142.1461631799964
2740,COSMOS,DC21gpvv,733756,149.88262803311,2.72455286635,59329.04418083,g,21.55,0.11,0.447,599,1.136,1.21,2021-04-25 01:03:37.223712,166.7723318425105
2741,COSMOS,DC21gpvv,735411,149.88267974076,2.72456338353,59329.04521651,r,21.014,0.043,1.0,600,0.94,1.21,2021-04-25 01:05:06.706464,166.21461699899575
2742,COSMOS,DC21gpvv,10073829,149.88271734322,2.72458032884,59329.04660615,i,20.943,0.035,1.0,2043,0.894,1.21,2021-04-25 01:07:06.771360,165.47111543119306
2743,COSMOS,DC21gpvv,744529,149.88295196671,2.72485037214,59329.05687279,g,21.73,0.132,0.122,608,1.085,1.22,2021-04-25 01:21:53.809056,160.17092739233175
2744,COSMOS,DC21gpvv,745231,149.88301266005,2.72486076285,59329.05792094,r,21.107,0.049,1.0,609,0.938,1.23,2021-04-25 01:23:24.369216,159.65066587626555
2745,COSMOS,DC21gpvv,10081097,149.88302337718,2.72489367198,59329.05925142,i,20.932,0.033,1.0,2051,0.882,1.23,2021-04-25 01:25:19.322688,158.99611371422128
2746,COSMOS,DC21gpnl,734741,149.82408499847,2.81930152576,59329.04418083,g,18.713,0.008,1.0,599,1.136,1.21,2021-04-25 01:03:37.223712,166.71718195879956
2747,COSMOS,DC21gpnl,735592,149.82411760227,2.81929669129,59329.04521651,r,18.203,0.003,1.0,600,0.94,1.21,2021-04-25 01:05:06.706464,166.16112897716306
2748,COSMOS,DC21gpnl,10073951,149.82418774758,2.81931200012,59329.04660615,i,18.105,0.002,1.0,2043,0.894,1.21,2021-04-25 01:07:06.771360,165.41993719067926
2749,COSMOS,DC21gpnl,745116,149.82452368148,2.81931424539,59329.05687279,g,18.721,0.008,1.0,608,1.085,1.22,2021-04-25 01:21:53.809056,160.13578754255897
2750,COSMOS,DC21gpnl,745703,149.82456682573,2.81931716071,59329.05792094,r,18.199,0.003,1.0,609,0.938,1.23,2021-04-25 01:23:24.369216,159.61704297984605
2751,COSMOS,DC21gtuw,751514,149.82696442222,2.81936693982,59329.12456323,g,18.717,0.01,1.0,618,1.15,1.51,2021-04-25 02:59:22.263072,135.46457606265625
2752,COSMOS,DC21gtuw,752245,149.82700470656,2.81937836646,59329.12558705,r,18.209,0.004,1.0,619,0.978,1.51,2021-04-25 03:00:50.721120,135.21689682501054
2753,COSMOS,DC21gtuw,10084173,149.82706664281,2.8193802275,59329.12692208,i,18.102,0.003,1.0,2057,0.885,1.52,2021-04-25 03:02:46.067712,134.89852197216823
2754,COSMOS,DC21gtuw,758081,149.82743122102,2.81938777358,59329.13721217,g,18.725,0.011,1.0,627,1.235,1.61,2021-04-25 03:17:35.131488,132.61132233749052
2755,COSMOS,DC21gtuw,759540,149.82747166412,2.81937946558,59329.13824237,r,18.213,0.004,1.0,628,1.015,1.62,2021-04-25 03:19:04.140768,132.3978724063033
2756,COSMOS,DC21fjek,562424,149.73072833813,2.92337305007,59319.04774998,g,22.787,0.073,0.713,476,1.024,1.19,2021-04-15 01:08:45.598272,179.89443494313903
2757,COSMOS,DC21fjek,596409,149.73073609926,2.92338035364,59319.07346787,g,23.0,0.1,0.919,495,1.137,1.21,2021-04-15 01:45:47.623968,165.55582471477888
2758,COSMOS,DC21fjek,607276,149.7307415489,2.92338054749,59319.11367262,g,22.911,0.085,1.0,505,1.036,1.3,2021-04-15 02:43:41.314368,147.17202640116892
2759,COSMOS,DC21kfrc,1296023,149.81021904993,3.0638261009,59366.97621734,g,21.091,0.024,0.951,1142,1.513,1.28,2021-06-01 23:25:45.178176,149.84224788709813
2760,COSMOS,DC21kfrc,1284979,149.81053827619,3.06369361082,59366.9774778,g,21.08,0.022,1.0,1143,1.434,1.28,2021-06-01 23:27:34.081920,149.33722130557803
2761,COSMOS,DC21kfrc,1296841,149.81084772427,3.06359225488,59366.97873575,r,20.418,0.016,1.0,1144,1.231,1.29,2021-06-01 23:29:22.768800,148.8396050344386
2762,COSMOS,DC21jnym,1192949,149.80909029291,3.08406723992,59352.00407323,g,21.216,0.047,1.0,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.4851454779355
2763,COSMOS,DC21jnym,1195666,149.80927278482,3.08407039925,59352.00532021,g,21.071,0.041,1.0,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.91957128631194
2764,COSMOS,DC21jnym,1198800,149.80943441449,3.08409451468,59352.00657101,r,20.625,0.024,0.02,1013,1.125,1.25,2021-05-18 00:09:27.735264,154.35847067091723
2765,COSMOS,DC21jnym,1197671,149.80958999584,3.08407536285,59352.00771295,r,20.572,0.02,1.0,1014,1.0,1.25,2021-05-18 00:11:06.398880,153.85165950502108
2766,COSMOS,DC21jnwp,1185946,149.92459042836,3.01306683773,59352.00407323,g,21.414,0.061,1.0,1011,1.424,1.24,2021-05-18 00:05:51.927072,155.59215833476205
2767,COSMOS,DC21jnwp,1186812,149.9248136459,3.01310251041,59352.00532021,g,21.488,0.063,0.803,1012,1.3,1.25,2021-05-18 00:07:39.666144,155.02448837336374
2768,COSMOS,DC21fiua,560874,149.95651477637,3.04399380667,59319.04774998,g,22.905,0.085,0.788,476,1.024,1.19,2021-04-15 01:08:45.598272,-179.7488080832501
2769,COSMOS,DC21fiua,562177,149.95656177838,3.04401893063,59319.04876279,r,22.428,0.061,1.0,477,0.877,1.19,2021-04-15 01:10:13.105056,179.6741322029576
2770,COSMOS,DC21fiua,570926,149.95662367632,3.04449655102,59319.06079798,g,22.857,0.084,0.886,486,1.064,1.2,2021-04-15 01:27:32.945472,172.85904441532062
2771,COSMOS,DC21frrx,606516,149.95702566947,3.04661170955,59319.11367262,g,22.955,0.09,0.993,505,1.036,1.3,2021-04-15 02:43:41.314368,147.48793162060105
2772,COSMOS,DC21frrx,608989,149.9570165846,3.04666200568,59319.11471672,r,22.345,0.056,0.999,506,0.918,1.31,2021-04-15 02:45:11.524608,147.09402292749402
2773,COSMOS,DC21frrx,10054675,149.95703789783,3.0467090587,59319.11605387,i,22.226,0.068,0.999,2015,0.843,1.31,2021-04-15 02:47:07.054368,146.59590318198983
2774,COSMOS,DC21frrx,622888,149.9571240675,3.04707108302,59319.12633546,g,22.904,0.094,0.45,514,1.105,1.35,2021-04-15 03:01:55.383744,142.9980213254344
2775,COSMOS,DC21frrx,630257,149.95712950849,3.04715024923,59319.12735349,r,22.376,0.058,0.998,515,0.968,1.36,2021-04-15 03:03:23.341536,142.663622176354
2776,COSMOS,DC21dqky,313768,150.05441052968,2.38681370387,59310.02717819,g,22.13,0.056,0.993,329,1.353,1.24,2021-04-06 00:39:08.195616,-155.34072995920806
2777,COSMOS,DC21dqky,319624,150.05428745374,2.38687047766,59310.0282091,r,21.498,0.034,1.0,330,1.293,1.23,2021-04-06 00:40:37.266240,-155.82053697866144
2778,COSMOS,DC21dqky,10088368,150.05413004984,2.38690755569,59310.0295307,i,21.376,0.038,1.0,2060,1.171,1.23,2021-04-06 00:42:31.452480,-156.44200205728097
2779,COSMOS,DC21dqky,331315,150.05405329777,2.38694597161,59310.03137708,g,22.02,0.059,0.848,332,1.484,1.24,2021-04-06 00:45:10.979712,-157.3219425857975
2780,COSMOS,DC21jrpw,11990183,150.1045761389,2.40389002242,59355.97927363,g,20.007,0.028,1.0,7628,1.583,1.22,2021-05-21 23:30:09.241632,162.3044468290505
2781,COSMOS,DC21jrpw,1207663,150.10483205797,2.4038775163,59355.98053882,g,20.001,0.024,1.0,1032,1.436,1.22,2021-05-21 23:31:58.554048,161.6524781040854
2782,COSMOS,DC21jrpw,1209226,150.10508100503,2.40388023491,59355.98181258,r,19.463,0.014,1.0,1033,1.384,1.22,2021-05-21 23:33:48.606912,161.00189440545034
2783,COSMOS,DC21jrpw,1209005,150.1053111137,2.4038773837,59355.98295834,r,19.458,0.013,1.0,1034,1.269,1.22,2021-05-21 23:35:27.600576,160.42177349530073
2784,COSMOS,DC21kbkl,1259700,150.04595959566,2.51172898657,59363.99209099,g,18.573,0.003,0.958,1121,1.445,1.31,2021-05-29 23:48:36.661536,146.7488265002123
2785,COSMOS,DC21kbkl,1259306,150.04637027567,2.51162529804,59363.99334451,g,18.54,0.005,0.994,1122,1.67,1.31,2021-05-29 23:50:24.965664,146.28068230056115
2786,COSMOS,DC21kbkl,1261304,150.04674201797,2.5115164767,59363.99460828,r,17.859,0.002,0.895,1123,1.415,1.32,2021-05-29 23:52:14.155392,145.81510343497962
2787,COSMOS,DC21ekpk,426668,150.13900669385,2.35394924739,59313.06923242,g,21.797,0.046,1.0,396,1.668,1.18,2021-04-09 01:39:41.681088,177.5902635942029
2788,COSMOS,DC21ekpk,434126,150.13899648926,2.35408053051,59313.07025676,r,21.314,0.032,1.0,397,1.496,1.18,2021-04-09 01:41:10.184064,176.99710121651282
2789,COSMOS,DC21ekpk,440700,150.13892030124,2.35439620202,59313.07342009,g,21.929,0.05,0.999,399,1.514,1.2,2021-04-09 01:45:43.495776,175.17059045974372
2790,COSMOS,DC21eqhm,456730,150.13823770087,2.35856907761,59313.11201481,g,21.866,0.039,1.0,415,1.24,1.22,2021-04-09 02:41:18.079584,154.82648555540842
2791,COSMOS,DC21eqhm,463852,150.13823366122,2.35869065104,59313.1130453,r,21.348,0.024,1.0,416,1.108,1.23,2021-04-09 02:42:47.113920,154.35595589553122
2792,COSMOS,DC21eqhm,467195,150.13816041703,2.35902562439,59313.11621701,g,21.826,0.044,1.0,418,1.417,1.26,2021-04-09 02:47:21.149664,152.9355611952002
2793,COSMOS,DC21euqh,479873,150.13842904847,2.37156903054,59316.00665099,g,22.246,0.059,1.0,425,1.208,1.25,2021-04-12 00:09:34.645536,-153.34426248340176
2794,COSMOS,DC21euqh,490103,150.13842778895,2.37166671175,59316.00768616,r,21.679,0.034,1.0,426,1.062,1.24,2021-04-12 00:11:04.084224,-153.80715843042188
2795,COSMOS,DC21euqh,497741,150.13851561934,2.37197432397,59316.01089326,g,22.219,0.062,0.999,428,1.26,1.25,2021-04-12 00:15:41.177664,-155.269608594452
2796,COSMOS,DC21euoq,479476,150.19153926465,2.36070369094,59316.00665099,g,22.766,0.095,0.655,425,1.208,1.25,2021-04-12 00:09:34.645536,-153.27233299585973
2797,COSMOS,DC21euoq,489382,150.19151021355,2.36079753911,59316.00768616,r,22.064,0.047,1.0,426,1.062,1.24,2021-04-12 00:11:04.084224,-153.73468706103523
2798,COSMOS,DC21euoq,497553,150.19141563442,2.36101568919,59316.01089326,g,22.693,0.097,0.157,428,1.26,1.25,2021-04-12 00:15:41.177664,-155.19557622701666
2799,COSMOS,DC21ezuc,10038398,150.19040718727,2.36405402382,59316.05055799,i,22.038,0.07,0.842,1995,1.222,1.2,2021-04-12 01:12:48.210336,-176.24981924149301
2800,COSMOS,DC21ezuc,509059,150.19028255584,2.36449046665,59316.05661948,g,22.626,0.092,0.41,444,1.35,1.18,2021-04-12 01:21:31.923072,-179.76193175290118
2801,COSMOS,DC21ezuc,517847,150.19021959346,2.36455191548,59316.05765186,r,22.1,0.052,1.0,445,1.193,1.18,2021-04-12 01:23:01.120704,179.63878558805905
2802,COSMOS,DC21ezuc,10040453,150.19022008439,2.36469502687,59316.058987,i,22.064,0.067,1.0,1997,1.143,1.18,2021-04-12 01:24:56.476800,178.86404872147784
2803,COSMOS,DC21ezuc,527185,150.19012548727,2.36476503704,59316.06084352,g,22.459,0.088,0.446,447,1.488,1.19,2021-04-12 01:27:36.880128,177.78748939872096
2804,COSMOS,DC21ezuc,535317,150.19010219164,2.36491088416,59316.06190163,r,21.979,0.049,1.0,448,1.198,1.19,2021-04-12 01:29:08.300832,177.17472194150264
2805,COSMOS,DC21fcig,526256,150.18960486514,2.36644576028,59316.08266463,g,22.75,0.1,0.493,454,1.317,1.19,2021-04-12 01:59:02.224032,165.49135246282515
2806,COSMOS,DC21fcig,532991,150.1895674671,2.36655304571,59316.08371159,r,22.011,0.05,1.0,455,1.149,1.19,2021-04-12 02:00:32.681376,164.92949665305875
2807,COSMOS,DC21fcig,10043113,150.18953808651,2.36666317697,59316.08504128,i,21.995,0.062,1.0,2000,1.078,1.19,2021-04-12 02:02:27.566592,164.22092099642256
2808,COSMOS,DC21fcig,523670,150.18947898217,2.36677853251,59316.08688242,g,22.524,0.085,0.784,457,1.339,1.22,2021-04-12 02:05:06.641088,163.24930736683356
2809,COSMOS,DC21fcig,548532,150.18944411337,2.36685440677,59316.08792099,r,21.996,0.05,1.0,458,1.129,1.22,2021-04-12 02:06:36.373536,162.70628299510668
2810,COSMOS,DC21fgla,10044289,150.18941139285,2.36697708673,59316.08923952,i,21.974,0.061,1.0,2001,1.071,1.22,2021-04-12 02:08:30.294528,162.02231225958639
2811,COSMOS,DC21fgla,548356,150.18928497754,2.367388337,59316.09534786,g,22.773,0.101,0.222,463,1.3,1.21,2021-04-12 02:17:18.055104,158.93653836620626
2812,COSMOS,DC21fgla,548503,150.18924022969,2.36748615312,59316.0963731,r,22.122,0.053,1.0,464,1.086,1.21,2021-04-12 02:18:46.635840,158.43252142426502
2813,COSMOS,DC21fgla,553912,150.18915750249,2.36773177379,59316.09951857,g,22.508,0.079,0.73,466,1.217,1.24,2021-04-12 02:23:18.404448,156.9122214678478
2814,COSMOS,DC21ezvi,509299,150.1393850683,2.37695764349,59316.05661948,g,21.813,0.044,1.0,444,1.35,1.18,2021-04-12 01:21:31.923072,-179.84381732934267
2815,COSMOS,DC21ezvi,517893,150.1394126722,2.3770980926,59316.05765186,r,21.351,0.027,1.0,445,1.193,1.18,2021-04-12 01:23:01.120704,179.55725455439446
2816,COSMOS,DC21ezvi,527725,150.13948739175,2.37743065994,59316.06084352,g,21.932,0.055,1.0,447,1.488,1.19,2021-04-12 01:27:36.880128,177.70701256822107
2817,COSMOS,DC21fgmd,548608,150.14013082553,2.38119418705,59316.09534786,g,21.829,0.043,1.0,463,1.3,1.21,2021-04-12 02:17:18.055104,158.8764334203434
2818,COSMOS,DC21fgmd,548616,150.14012752172,2.38129892477,59316.0963731,r,21.321,0.026,1.0,464,1.086,1.21,2021-04-12 02:18:46.635840,158.37314741016584
2819,COSMOS,DC21fgmd,553957,150.14019269988,2.38162290334,59316.09951857,g,21.816,0.042,1.0,466,1.217,1.24,2021-04-12 02:23:18.404448,156.85515280925915
2820,COSMOS,DC21eups,479746,150.1552553599,2.38374159754,59316.00665099,g,22.363,0.065,0.981,425,1.208,1.25,2021-04-12 00:09:34.645536,-153.33081331570241
2821,COSMOS,DC21eups,490038,150.15526889176,2.3838324429,59316.00768616,r,21.744,0.036,1.0,426,1.062,1.24,2021-04-12 00:11:04.084224,-153.79341027399542
2822,COSMOS,DC21eups,10032356,150.15530409853,2.38393912048,59316.0090222,i,21.698,0.046,1.0,1991,1.06,1.24,2021-04-12 00:12:59.518080,-154.3970666300011
2823,COSMOS,DC21eups,497672,150.15533913815,2.38401221206,59316.01089326,g,22.323,0.068,1.0,428,1.26,1.25,2021-04-12 00:15:41.177664,-155.2549355685067
2824,COSMOS,DC21eups,503470,150.1553676892,2.38413571062,59316.01194039,r,21.804,0.04,1.0,429,1.118,1.25,2021-04-12 00:17:11.649696,-155.74140023492308
2825,COSMOS,DC21ezus,511078,150.15620750251,2.38680956047,59316.04922802,r,21.664,0.039,1.0,439,1.306,1.2,2021-04-12 01:10:53.300928,-175.5399079599233
2826,COSMOS,DC21ezus,10038436,150.15620211485,2.38693382716,59316.05055799,i,21.628,0.048,1.0,1995,1.222,1.2,2021-04-12 01:12:48.210336,-176.30685116122805
2827,COSMOS,DC21ezus,509173,150.15634699665,2.38733916134,59316.05661948,g,22.408,0.076,0.693,444,1.35,1.18,2021-04-12 01:21:31.923072,-179.81660743898382
2828,COSMOS,DC21ezus,517878,150.15637765272,2.38741170085,59316.05765186,r,21.793,0.04,1.0,445,1.193,1.18,2021-04-12 01:23:01.120704,179.58463698609606
2829,COSMOS,DC21ezus,10040569,150.15641053774,2.3875139568,59316.058987,i,21.682,0.047,1.0,1997,1.143,1.18,2021-04-12 01:24:56.476800,178.81045802878327
2830,COSMOS,DC21ezus,527455,150.15644811838,2.38763570866,59316.06084352,g,22.435,0.087,0.66,447,1.488,1.19,2021-04-12 01:27:36.880128,177.73485409303325
2831,COSMOS,DC21ezus,535440,150.1564754188,2.38769906669,59316.06190163,r,21.677,0.038,1.0,448,1.198,1.19,2021-04-12 01:29:08.300832,177.12260197224674
2832,COSMOS,DC21ezus,10042897,150.15651647132,2.38782339369,59316.06324088,i,21.604,0.047,1.0,1998,1.187,1.19,2021-04-12 01:31:04.012032,176.34880050107276
2833,COSMOS,DC21fckg,526505,150.15696220511,2.38918971827,59316.08266463,g,22.375,0.072,0.742,454,1.317,1.19,2021-04-12 01:59:02.224032,165.4512517194423
2834,COSMOS,DC21fckg,533213,150.15696854232,2.38927796668,59316.08371159,r,21.72,0.039,1.0,455,1.149,1.19,2021-04-12 02:00:32.681376,164.89003796176763
2835,COSMOS,DC21fckg,10043124,150.15701392357,2.38935813658,59316.08504128,i,21.673,0.048,1.0,2000,1.078,1.19,2021-04-12 02:02:27.566592,164.18230456282646
2836,COSMOS,DC21fckg,524128,150.15701564123,2.38949748047,59316.08688242,g,22.161,0.061,0.784,457,1.339,1.22,2021-04-12 02:05:06.641088,163.21182210716896
2837,COSMOS,DC21fckg,548706,150.15706231366,2.38954534172,59316.08792099,r,21.697,0.038,1.0,458,1.129,1.22,2021-04-12 02:06:36.373536,162.66948626243038
2838,COSMOS,DC21fglv,10044350,150.15709797304,2.38968010181,59316.08923952,i,21.597,0.045,1.0,2001,1.071,1.22,2021-04-12 02:08:30.294528,161.98635785877113
2839,COSMOS,DC21fglv,548515,150.15722543514,2.39008792847,59316.09534786,g,22.186,0.061,0.898,463,1.3,1.21,2021-04-12 02:17:18.055104,158.90432981397166
2840,COSMOS,DC21fglv,548595,150.15727365783,2.39016658117,59316.0963731,r,21.619,0.034,1.0,464,1.086,1.21,2021-04-12 02:18:46.635840,158.40099024780665
2841,COSMOS,DC21fglv,10046539,150.15730219505,2.39027304877,59316.09768695,i,21.585,0.042,1.0,2003,1.038,1.21,2021-04-12 02:20:40.152480,157.76196324704705
